1951-02-25,60.0/32.0,14
1951-02-26,51.0/34.0,15
1951-02-27,52.0/35.0,19
1951-02-28,54.0/32.0,20
1951-03-02,50.0/31.0,14
1951-03-04,49.0/39.0,13
1951-03-06,58.0/42.0,21
1951-03-07,63.0/36.0,30
1951-03-09,59.0/40.0,39
1951-03-10,57.0/31.0,17
1951-03-11,64.0/30.0,8
1951-03-13,73.0/38.0,10
1951-03-15,80.0/44.0,10
1951-03-17,70.0/38.0,10
1951-03-18,76.0/38.0,1
1951-03-24,80.0/40.0,3
1951-03-25,78.0/41.0,8
1951-03-27,76.0/44.0,18
1951-03-28,83.0/48.0,16
1951-03-29,73.0/50.0,43
1951-04-01,74.0/38.0,10
1951-04-03,65.0/50.0,33
1951-04-08,80.0/47.0,30
1951-04-16,74.0/50.0,22
1951-04-24,70.0/43.0,38
1951-04-25,63.0/48.0,21
1951-04-28,59.0/47.0,23
1951-04-30,64.0/37.0,32
1951-05-03,74.0/51.0,21
1951-05-05,68.0/53.0,21
1951-05-10,90.0/53.0,26
1951-05-12,70.0/47.0,25
1951-05-14,75.0/43.0,22
1951-05-18,93.0/60.0,60
1951-05-24,90.0/59.0,57
1951-05-26,103.0/68.0,42
1951-05-27,98.0/64.0,64
1951-06-04,91.0/53.0,16
1951-06-13,95.0/61.0,64
1951-06-15,98.0/66.0,64
1951-06-19,88.0/62.0,24
1951-06-20,87.0/60.0,34
1951-06-27,97.0/59.0,19
1951-07-03,87.0/54.0,38
1951-07-04,88.0/51.0,11
1951-07-07,98.0/59.0,21
1951-07-18,107.0/73.0,21
1951-07-19,104.0/73.0,17
1951-08-12,99.0/56.0,2
1951-08-13,103.0/59.0,1
1951-08-22,91.0/61.0,48
1951-08-30,82.0/57.0,31
1951-09-06,87.0/51.0,23
1951-09-08,96.0/56.0,3
1951-09-12,100.0/59.0,9
1951-09-18,92.0/64.0,26
1951-09-28,78.0/52.0,28
1951-10-02,79.0/60.0,5
1951-10-04,79.0/48.0,28
1951-10-05,83.0/46.0,13
1951-10-07,90.0/47.0,5
1951-10-08,98.0/49.0,1
1951-10-09,97.0/51.0,1
1951-10-16,77.0/51.0,42
1951-10-17,78.0/43.0,14
1951-10-20,79.0/47.0,26
1951-10-23,79.0/42.0,7
1951-10-26,68.0/42.0,25
1951-10-29,82.0/43.0,5
1951-10-31,75.0/42.0,25
1951-11-02,81.0/44.0,14
1951-11-09,75.0/41.0,13
1951-11-11,68.0/51.0,21
1951-11-12,70.0/50.0,27
1951-11-17,71.0/37.0,9
1951-11-18,75.0/36.0,6
1951-11-20,57.0/47.0,19
1951-11-24,60.0/38.0,35
1951-11-28,61.0/39.0,24
1951-11-29,67.0/37.0,20
1951-11-30,66.0/40.0,24
1951-12-11,56.0/28.0,5
1951-12-12,55.0/36.0,19
1951-12-13,52.0/42.0,15
1951-12-19,52.0/34.0,16
1951-12-21,54.0/27.0,8
1951-12-22,55.0/29.0,10
1951-12-26,68.0/43.0,44
1951-12-28,56.0/49.0,4
1951-12-29,59.0/50.0,24
1952-01-01,49.0/26.0,3
1952-01-04,48.0/24.0,1
1952-01-12,55.0/43.0,21
1952-01-14,52.0/41.0,26
1952-01-15,54.0/47.0,13
1952-01-16,57.0/40.0,23
1952-01-17,62.0/37.0,23
1952-01-18,50.0/38.0,16
1952-01-21,54.0/30.0,17
1952-01-22,53.0/31.0,15
1952-01-23,62.0/39.0,22
1952-01-28,54.0/44.0,16
1952-01-29,48.0/43.0,11
1952-02-03,59.0/36.0,23
1952-02-07,59.0/33.0,22
1952-02-11,56.0/40.0,26
1952-02-12,54.0/33.0,21
1952-02-13,58.0/29.0,10
1952-02-17,52.0/36.0,14
1952-02-18,52.0/29.0,11
1952-02-19,56.0/33.0,21
1952-02-23,59.0/45.0,36
1952-02-26,67.0/46.0,33
1952-03-05,56.0/35.0,34
1952-03-10,54.0/41.0,31
1952-03-14,52.0/37.0,18
1952-03-15,51.0/44.0,6
1952-03-21,56.0/30.0,13
1952-04-02,71.0/46.0,28
1952-04-03,77.0/42.0,6
1952-04-04,88.0/48.0,9
1952-04-05,92.0/51.0,4
1952-04-13,63.0/49.0,25
1952-04-14,63.0/42.0,23
