1949-12-26,41.0/20.0,6
1949-12-27,59.0/29.0,14
1949-12-28,56.0/27.0,18
1949-12-30,57.0/41.0,11
1949-12-31,53.0/46.0,6
1950-01-01,56.0/45.0,7
1950-01-02,69.0/56.0,7
1950-01-03,65.0/10.0,1
1950-01-04,17.0/6.0,3
1950-01-05,22.0/10.0,4
1950-01-07,47.0/24.0,12
1950-01-11,52.0/31.0,24
1950-01-12,59.0/45.0,15
1950-01-13,60.0/36.0,22
1950-01-14,60.0/30.0,21
1950-01-16,50.0/23.0,10
1950-01-17,68.0/35.0,20
1950-01-18,35.0/16.0,7
1950-01-19,33.0/19.0,3
1950-01-20,37.0/27.0,12
1950-01-21,53.0/32.0,17
1950-01-23,59.0/39.0,11
1950-01-24,80.0/32.0,1
1950-01-25,32.0/18.0,5
1950-01-26,27.0/12.0,3
1950-01-27,43.0/11.0,2
1950-01-28,65.0/28.0,7
1950-01-29,56.0/12.0,1
1950-01-30,26.0/19.0,5
1950-01-31,24.0/18.0,1
1950-02-01,41.0/17.0,8
1950-02-02,42.0/22.0,8
1950-02-04,50.0/34.0,15
1950-02-05,62.0/41.0,23
1950-02-07,66.0/41.0,19
1950-02-08,49.0/35.0,9
1950-02-10,64.0/36.0,19
1950-02-11,49.0/42.0,5
1950-02-14,41.0/25.0,11
1950-02-15,52.0/25.0,12
1950-02-16,66.0/34.0,17
1950-02-17,68.0/42.0,12
1950-02-18,54.0/33.0,18
1950-02-19,56.0/26.0,16
1950-02-20,65.0/34.0,16
1950-02-21,62.0/28.0,13
1950-02-22,51.0/23.0,11
1950-02-24,64.0/34.0,12
1950-02-25,78.0/37.0,4
1950-02-26,63.0/29.0,10
1950-03-02,38.0/26.0,7
1950-03-03,58.0/30.0,20
1950-03-04,58.0/37.0,24
1950-03-05,73.0/40.0,9
1950-03-07,60.0/34.0,14
1950-03-08,46.0/26.0,8
1950-03-11,65.0/27.0,11
1950-03-13,43.0/14.0,8
1950-03-14,55.0/22.0,9
1950-03-15,69.0/40.0,14
1950-03-17,77.0/40.0,3
1950-03-18,67.0/30.0,6
1950-03-20,57.0/23.0,7
1950-03-23,71.0/47.0,20
1950-03-24,76.0/45.0,15
1950-03-26,72.0/55.0,17
1950-03-27,62.0/44.0,7
1950-03-28,60.0/38.0,18
1950-03-29,61.0/32.0,13
1950-03-30,66.0/37.0,14
1950-03-31,78.0/50.0,28
1950-04-01,69.0/46.0,16
1950-04-03,89.0/38.0,1
1950-04-04,54.0/34.0,14
1950-04-10,80.0/51.0,23
1950-04-12,76.0/42.0,21
1950-04-13,57.0/34.0,19
1950-04-14,60.0/43.0,17
1950-04-15,62.0/48.0,16
1950-04-16,54.0/47.0,7
1950-04-17,64.0/46.0,12
1950-04-19,63.0/40.0,17
1950-04-20,71.0/43.0,13
1950-04-23,83.0/65.0,30
1950-04-24,82.0/54.0,20
1950-04-27,62.0/49.0,8
1950-04-28,80.0/53.0,26
1950-04-30,62.0/39.0,20
1950-05-01,67.0/49.0,19
1950-05-04,81.0/70.0,15
1950-05-06,82.0/49.0,11
1950-05-09,73.0/59.0,15
1950-05-10,62.0/56.0,3
1950-05-11,65.0/56.0,9
1950-05-12,72.0/49.0,18
1950-05-13,75.0/57.0,34
1950-05-14,78.0/54.0,30
1950-05-15,82.0/55.0,21
1950-05-17,85.0/61.0,21
1950-05-19,88.0/68.0,54
1950-05-26,57.0/51.0,2
1950-05-27,71.0/49.0,18
1950-05-28,72.0/56.0,10
1950-05-31,82.0/61.0,36
1950-06-03,72.0/58.0,10
1950-06-06,72.0/59.0,13
1950-06-07,81.0/58.0,20
1950-06-09,88.0/71.0,32
1950-06-10,91.0/66.0,29
1950-06-16,89.0/69.0,45
1950-06-17,89.0/70.0,52
1950-06-20,90.0/62.0,17
1950-06-24,92.0/76.0,7
1950-06-25,92.0/75.0,15
1950-07-01,87.0/64.0,36
1950-07-05,87.0/68.0,62
1950-07-09,81.0/71.0,5
1950-07-10,82.0/69.0,12
1950-07-11,83.0/70.0,14
1950-07-16,90.0/74.0,13
1950-07-19,85.0/67.0,42
1950-07-21,86.0/65.0,49
1950-07-22,79.0/66.0,15
1950-07-25,79.0/67.0,11
1950-07-28,83.0/69.0,23
1950-07-29,82.0/70.0,18
1950-07-31,90.0/71.0,61
1950-08-01,73.0/65.0,4
1950-08-06,85.0/73.0,8
1950-08-10,90.0/67.0,60
1950-08-20,67.0/56.0,4
1950-08-21,81.0/56.0,31
1950-08-22,84.0/66.0,40
1950-08-23,83.0/62.0,22
1950-09-05,77.0/62.0,19
1950-09-14,71.0/60.0,14
1950-09-16,78.0/67.0,13
1950-09-24,84.0/59.0,25
1950-09-25,73.0/57.0,23
1950-09-27,79.0/60.0,29
1950-10-02,79.0/54.0,19
1950-10-03,66.0/50.0,20
1950-10-05,74.0/49.0,17
1950-10-07,77.0/55.0,18
1950-10-08,74.0/50.0,22
1950-10-09,74.0/47.0,24
1950-10-10,80.0/52.0,13
1950-10-11,91.0/54.0,2
1950-10-17,84.0/55.0,15
1950-10-21,80.0/48.0,10
1950-10-23,71.0/41.0,9
1950-10-24,83.0/50.0,11
1950-10-25,78.0/48.0,16
1950-10-26,88.0/59.0,14
1950-10-27,84.0/61.0,27
1950-10-29,88.0/54.0,10
1950-11-01,72.0/53.0,11
1950-11-02,59.0/41.0,19
1950-11-03,47.0/31.0,13
1950-11-04,51.0/26.0,11
1950-11-05,78.0/36.0,4
1950-11-07,70.0/43.0,23
1950-11-09,37.0/28.0,8
1950-11-10,33.0/20.0,8
1950-11-11,48.0/19.0,3
1950-11-14,70.0/55.0,12
1950-11-15,79.0/49.0,13
1950-11-16,55.0/38.0,10
1950-11-19,77.0/35.0,3
1950-11-21,63.0/33.0,19
1950-11-23,51.0/19.0,5
1950-11-24,36.0/15.0,4
1950-11-25,61.0/20.0,2
1950-11-26,50.0/29.0,15
1950-11-27,66.0/33.0,14
1950-11-28,63.0/35.0,14
1950-11-30,65.0/37.0,18
1950-12-01,75.0/36.0,14
1950-12-02,64.0/31.0,14
1950-12-03,48.0/21.0,7
1950-12-05,39.0/10.0,4
1950-12-06,20.0/5.0,2
1950-12-07,24.0/5.0,2
1950-12-08,49.0/14.0,4
1950-12-10,52.0/28.0,18
1950-12-11,65.0/31.0,12
1950-12-12,50.0/33.0,15
1950-12-13,55.0/26.0,12
1950-12-16,52.0/29.0,17
1950-12-18,46.0/25.0,12
1950-12-21,51.0/35.0,8
1950-12-22,59.0/32.0,24
1950-12-23,59.0/36.0,23
1950-12-24,68.0/34.0,18
1950-12-26,52.0/19.0,4
1950-12-27,35.0/17.0,9
1950-12-28,45.0/16.0,3
1951-01-01,53.0/45.0,14
1951-01-03,48.0/27.0,11
1951-01-05,57.0/29.0,21
1951-01-07,46.0/16.0,2
1951-01-08,53.0/22.0,9
1951-01-09,56.0/28.0,12
1951-01-10,49.0/32.0,16
1951-01-11,50.0/24.0,12
1951-01-13,48.0/36.0,5
1951-01-14,47.0/32.0,11
1951-01-18,72.0/38.0,14
