1951-05-25,105.0/65.0,4
1951-05-26,109.0/71.0,8
1951-05-27,105.0/77.0,43
1951-05-28,98.0/77.0,24
1951-05-30,95.0/72.0,22
1951-05-31,84.0/65.0,18
1951-06-02,82.0/55.0,25
1951-06-03,85.0/56.0,20
1951-06-04,93.0/54.0,5
1951-06-06,90.0/62.0,24
1951-06-11,98.0/61.0,9
1951-06-13,99.0/63.0,10
1951-06-14,102.0/64.0,6
1951-06-16,109.0/73.0,6
1951-06-17,108.0/74.0,17
1951-06-23,99.0/70.0,28
1951-06-25,101.0/68.0,20
1951-06-29,109.0/72.0,6
1951-07-01,107.0/70.0,15
1951-07-03,104.0/76.0,44
1951-07-07,110.0/80.0,22
1951-07-09,110.0/73.0,6
1951-07-11,105.0/73.0,31
1951-07-13,108.0/68.0,4
1951-07-15,110.0/81.0,16
1951-07-16,101.0/81.0,20
1951-07-18,111.0/80.0,11
1951-07-20,106.0/73.0,16
1951-07-22,107.0/75.0,20
1951-07-24,107.0/80.0,33
1951-07-25,97.0/80.0,9
1951-07-26,92.0/77.0,9
1951-07-31,110.0/79.0,16
1951-08-01,104.0/85.0,13
1951-08-03,81.0/71.0,2
1951-08-04,100.0/68.0,25
1951-08-12,107.0/73.0,8
1951-08-13,107.0/79.0,44
1951-08-14,109.0/80.0,36
1951-08-16,105.0/76.0,34
1951-08-17,109.0/76.0,12
1951-08-19,92.0/75.0,9
1951-08-21,96.0/69.0,38
1951-08-23,97.0/72.0,35
1951-08-25,100.0/65.0,11
1951-08-26,103.0/63.0,2
1951-08-27,95.0/68.0,34
1951-08-28,84.0/67.0,8
1951-08-29,91.0/65.0,31
1951-08-30,92.0/67.0,26
1951-08-31,94.0/62.0,15
1951-09-01,98.0/64.0,20
1951-09-03,97.0/62.0,16
1951-09-12,94.0/67.0,34
1951-09-14,103.0/60.0,1
1951-09-15,104.0/64.0,6
1951-09-16,102.0/65.0,7
1951-09-22,92.0/55.0,11
1951-09-23,99.0/61.0,6
1951-09-26,99.0/65.0,18
1951-09-27,96.0/65.0,20
1951-09-28,79.0/62.0,12
1951-09-29,82.0/62.0,20
1951-09-30,90.0/60.0,35
1951-10-04,79.0/56.0,24
1951-10-05,74.0/53.0,23
1951-10-08,86.0/53.0,13
1951-10-10,95.0/64.0,22
1951-10-16,78.0/56.0,21
1951-10-17,83.0/51.0,22
1951-10-26,56.0/46.0,13
1951-10-27,68.0/42.0,34
1951-10-29,73.0/43.0,16
1951-10-30,68.0/45.0,28
1951-11-01,74.0/45.0,20
1951-11-08,70.0/37.0,12
1951-11-16,56.0/37.0,26
1951-11-17,56.0/28.0,14
1951-11-18,60.0/31.0,17
1951-11-19,61.0/34.0,23
1951-11-20,66.0/48.0,24
1951-11-22,60.0/44.0,25
1951-11-23,48.0/39.0,7
1951-11-24,52.0/34.0,15
1951-11-25,53.0/32.0,19
1951-11-26,54.0/32.0,28
1951-11-27,61.0/40.0,22
1951-11-29,62.0/35.0,26
1951-11-30,59.0/35.0,24
1951-12-01,66.0/35.0,19
1951-12-05,59.0/34.0,28
1951-12-06,48.0/29.0,7
